movie_seq,review_seq,star_score,document,label
5,22,8,눈이 헴스터 눈 닮은 귀신과 벌거벗은 근육맨이 인상 적 이네요저녁에 보고 와서 그런지 자는내내 헴스터 눈닮은 귀신이 꿈에 나오더라고요,1
5,23,1,진짜너무기대해서그런지 생각보다 안무섭고 노잼임,0
5,24,10,기대 이상으로 재밌었고 공포의 시작인 여성분이 가장 무서웠다,1
5,25,10,컨저링 인시디어스 파라노말 등 공포영화들 다 봤는데 여태 본 공포 영화 중 최고로 무서웠음,1
5,26,1,무섭다고해도 기대 안했는데 무표정으로 봄,0
5,27,9,간만에 나온 한국 공포영화의 수작,1
5,28,6,혼자봤는데 생각보다는안무서움초반부는 지루함나름 신선한 영화였음근데 밤에 혼자봄 무섭겠네요,0
5,29,2,무슨영화지진짜돈아까으ㅝㅅ음,0
5,30,8,아니내용도 모르겠음 그냥 앉아있다 급체로 영화관 나옴,1
5,31,1,와 진짜 쓰레기영화ㅋㅋㅋ 대놓고 귀신나오고 뭐냐 특히 배우들이 너무 오버해서 무슨 연극보는줄 연기너무못함ㅋㅋ 여배우들은 소리만질러대고 컨셉이 체험하러간건데 지옥에온것같은 괴물 음향효과는 대체 왜나오는건지,0
5,32,10,진짜 제가 무서운영화 좋아하고 무서워하는인인데 외국영화한국영화 무서운거란 무서운건 다봤는데 진짜 지금까지의 영화중에 곤지암 갑오브갑인듯시시싯ㅂㅅㅂㅅ긷ㄱㄷㅂ,1
5,33,9,솔직히 샬롯이 더 무서웠음 ,1
5,34,6,귀신 얼굴 차라리 안 보여주는게 훨씬 무서웠을 듯 ㅋㅋ얼굴 나오는 순간 긴장감 무서움 확 깸 ㅎ 그냥 인칭 시점 분위기 땜에 더 그렇게 느끼는거지 그냥 일반인 분장해놓은 것 같았음 우리나라 공포영화는 ,0
5,35,6,관객을 잘 만나야 할듯 중딩들이 소리지르면서 욕하는 애들 때문에 빡침영화에 집중이 안됨근래 들어 본 영화중에는 깜짝 놀랄만한 장면이 몇번 있음 그정도,0
5,36,4,재미없어요ㅠㅠ,0
5,37,1,와 진짜 점이 아까운 영화이거 평점 높게 쓴사람들은 다 알바인가요 진심 ,0
5,38,5,페북이만들어낸 괴물영화,0
5,39,1,그동안 공포영화봤던것들 카피한 느낌,0
5,40,10,졸무섭 보는 내내 중고딩 소리지르는거무서ㅤㅇㅝㅅ음,1
5,41,6,너무 기대하면서 본건가그렇게 무섭지도 않구 내용도 그닥,0
5,42,1,진짜 재미없어요 이걸 돈주고보는지 전부 알바들 고용해서 팝콘같은소리하고있네 어디가 무서운지,0
5,43,1,평점 반개도 아깝다 진짜 너무 뻔하고 지루하고 무섭지도않고 최악이다 진짜로 보지마세요 돈아까워요,0
5,44,1,쓰레기 한마디로 충분하다,0
5,45,1,대체왜봄ㅋㅋㅋ진짜 쓰레기영화,0
5,46,1,인간적으롱 이건 너무심하잖아요,0
5,47,8,와 장난아니네요 ㅜㅠ대박 무서움 진짜 무서움욕이 절로 나옴 후,1
5,48,2,한개도아까운 삼류 쓰래시영화,0
5,49,6,한국 공포영화 치고는 괜찮았다,0
5,50,6,그닥 무섭지도않고 내용도억지같음,0
6,0,10,개인적으로는 번방보다 이영화가 더 나은듯,1
6,1,8,재미있는 상황 연출과 소소한 유머 그리고 이병헌의 미친듯한 연기 이병헌의 연기는 경악하고 소름끼칠 정도,1
6,2,10,이병헌씨 연기력이 대단해요줄거리도 탄탄하고 너무 감동 받았읍니다,1
6,3,10,정말재밌다커다란 감동에다 잔잔한 웃음들까지완벽하다,1
6,4,10,소름쫙 번을 봐도 영화가 전달해주고픈 메세지와 그 영화 자체에 소름이 끼친다 정말 남녀노소 봐야될 대표한국영화,1
6,5,10,이병헌의 목소리는 정말 하늘이 내려준듯 하다웃음과 감동을 모두 잡은 영화인듯,1
6,6,10,천만이 부끄럽지않은 영화가 여기있네 웃다가 울다가 이런게 영화가 아닐지,1
6,7,10,백성을 하늘처럼 섬기는 왕 진정 그것이 그대가 꿈꾸는 왕이라면 그 꿈 내가 이루어드리리다,1
6,8,10,진심 최고의 영화다 정말 별 점,1
6,9,10,우리가광해에열광하는이유는우리가바라는지배층의모습이여기에담겨져잇기때문이다,1
6,10,10,베를린따위같은헐리우드아류작보다는 광해가 오천만배는 나은듯영화속 광해같은지도자는 과연영화속에서만존재할수밖에없는것인가 ㅠㅠ,1
6,11,9,일 동안 비었던 승정원 일기를 그렇게 상상해내신감독님이 참 대단하시다는 생각이 듭니다 그리고 배우 이병헌 씨의 인 역 연기가 어색함이 전혀 없었습니다 이런 영화를 보게 해주셔서 감사합니다,1
6,12,10,한효주 진정 아름답게 나온더라,1
6,13,10,역대 한국 영화 중 가장 재밌었다,1
6,14,10,말이 필요없다 전형적이 스토리를 이병헌이 뒤집어 놓았다,1
6,15,10,백문불여일견,1
6,16,10,최고다 진심,1
6,17,8,나는 이런 왕을 원한다,1
6,18,10,이 시대가 원하는 진정한 영화다 서민적이지만 천하지 않은 왕 냉철하지 않지만 지혜로운 왕,1
6,19,10,최고의영화최고의연기자이병헌,1
6,20,10,섬김,1
6,21,10,천만을 괜히 넘은게 아님,1
6,22,10,천만 이유가 있네 번방보다 훨씬 백배천배 낫다번방은 스마트폰의 위력으로 만들어낸 천만이지 스토리는 그닥 별로임,1
6,23,10,인역을하는데도 완벽한연기로혼란이오지않았어요 최고입니다,1
6,24,10,이병헌이 바람둥이 일지라도 이 영화는 내 인생영화다,1
6,25,10,내생에 최고의 영화,1
6,26,10,나는 왕이로소이다를 먼저 봐서 대충 광해의 스토리를 들었을 때 어떤 점이 다를것인가 하는 궁금증이 있었다 광해를 보고난 후 아예 다른 이야기라는 것을 알았고 마지막에 도부장이 자신의 왕을 지킨 것 배를 타고 갈,1
6,27,9,후아 눈물을 주체할 수가 없다 간단한 플롯임에도 하고싶은 이야기를 다 녹여낸 극본과 관객을 쥐락펴락 하는 주연 세명의 연기 그리고 적절한 위트와 긴장감 감정을 끌어올리는 연출솜씨는 기립박수 감이다 우리도 ,1
6,28,10,당연한 대사와 상황임에도 영화 자체에 압도 당하고 눈물을 흘리게 만든다,1
6,29,10,정말 멋진 영화네요 김인권이라는 배우가 멋있게 느껴지기는 처음입니다,1
6,30,10,배우의 사생활때문에 영화가 저평가되는건 원치않다 최고의 연기최고의 연출최고의 스토리다,1
6,31,10,극장에서 재밌게 봤었는데 에서 하는거 다시 보니깐에서 하는건 편집을 해서 여러장면들이 빠졌네에서 편집을 대체 왜 한건지 이해가 안됨,1
6,32,10,두번봐도 울수밖에없는영화,1
6,33,9,관상으로 인해 다시 보게되는 영화엿다관상은 주연급배우여럿을가지고 흐름을 움직엿다면광해는 이병헌하나로 모든것을이끌어나갔다관상에 대한 사람들의 평은 광해를 본 이후로 안좋아진다 아쉬울 뿐이지만 광해는 사극픽션영화중 최,1
6,34,9,가짜왕이 진정한 백성의 왕이네 굿입니다,1
6,35,10,꿀,1
6,36,10,역사를 다시 생각해 볼 수 있었던 좋은 기회였고 이병헌을 다시 볼 수 있었으며 감동적이고 탄탄한 영화다,1
6,37,10,영화는 전문가들처럼 객관적으로 평가하지 않고 관객들에게 감동을 주는 것이 진짜 명작이다,1
6,38,10,정말 많은 것을 깨우쳐주는 영화가 아닌가 싶습니다탄탄한 스토리와 역사를 소재로 햇다는 점거기에 배우들의 뛰어난 연기력까지 더해져 시간가는줄 몰랏네요 아주 잘봤습니다,1
6,39,10,이병헌의 연기가 돋보임 깨알같은 재미도 있음,1
6,40,10,진정한 사극이다,1
6,41,10,와 이병헌 진짜 장난아니네 눈물난다,1
6,42,10,작품성 굉장하다 보는내내 재미도있었고 흥미도있었다,1
6,43,10,솔직히 전 사극 별로라 별 흥미 없이 봤는데계속 집중하면서 보게되었습니다  이 영화로 이병헌씨 팬도 되었구요 ㅋㅋ,1
6,44,10,사극물 정치적인 내용 보기 싫어서 일부러 안보다가 이제야 봤네요 굿굿굿 이병헌씨 연기 좋네요 한효주님 이쁘시네요,1
6,45,9,중동고 회 이병헌 화이팅 회 후배가,1
6,46,10,이병헌 연기 미친듯 ㅋㅋ,1
6,47,9,고루한 사극에 현대식 유머를 더하다 최고의 몰입도,1
6,48,10,웃음과 감동이 조화를 이룬 영화 사극을 좋아하지 않는 이더라도 가슴 깊이 깨달을 수 있는 영화,1
6,49,10,역시 다시봐도 감동입니다제가 이 영화를 보고나서 이병헌님의 완전한 팬이 됐습니다ㅠ,1
6,50,10,이제야 봤는데 과연 천만영화의 가치가 있군요,1
7,0,10,네 잘못이 아니야,1
7,1,10,주인공 친구 놈이 가장 멋졌음,1
7,2,10,밴 애플렉이 내 생애 최고의 날이 언제인줄아냐는 대화에서 정말 짠했음,1
7,3,8,한 사람의 인생에 니 잘못이 아니야라고 상처를 안아주는 선생님 내 인생 최고의 날이 언제인줄 아냐는 친구놈과 열지못하는 마음 앞에 사랑한다고 먼저 말해줄 수 있,1
7,4,9,충고보다는 위로가 필요할때,1
7,5,9,요즘은 좀처럼 찾아보기 힘든 좋은영화,1
7,6,10,인생 최고의 영화에요 덕분에 공부에 재미와 동기가 생겼었구요 다시보니 멧 데이먼의 풋풋함에 설레네요,1
7,7,10,남부 보스턴 특유의 분위기가 너무나도 예술적으로 표현해냈다 엘리엇 스미스를 있게 해준 영화연출각본연기 등 이렇게나 완벽한 영화는 드물다,1
7,8,10,정말 가치가있는영화다그리고 이걸 이해할수있는 사람만 보길 권장한다 감동이있다이런걸떠나서 정말 사람의본성과 오만함등을 스토리에넣어 좋은ㅤㄲㅒㅤ달음과 재미를주었다 진짜 꼭봐야할영화중 하나다,1
7,9,8,천재적인 재능도 물론 좋겠지만 숀같은 인생의 멘토가 있다면 ㅠㅠ암튼 배우들의 연기가 훌륭했음,1
7,10,9,친구 진짜 멋있다 윌이 떠났을때 뭔가 시원섭섭한 표정공감간다,1
7,11,10,    여기서 왜 이렇게 눈물이 났는지,1
7,12,10,편히 잠드세요 당신은 영화속에서 계속 숨쉴거에요,1
7,13,9,진짜 알콜중독자들 세상에서 사라져야될 악의 존재들 사람인생을 망침 진짜 법으로 알콜중독자들 수감좀 시켜버려라 사회 악 가정의 악이다,1
7,14,9,두렵다고 자꾸 피하기만 하면 될것은 아무것도 없다 삶이 힘들때 나를 이끌어 줄 수 있는 스승 술한잔하며 내 이야기를 전부 털어놓을 수 있는 친구 나를 사랑해주는 사람이 있다면 힘든 이세상을 살아가는데 좀 더 ,1
7,15,10,가벼운책과 천년고전의 차이는 세월이 지나면서 읽을때마다 그 감회가 새롭고 느끼는 바가 달라지기 ㅤㄸㅒㅤ문이다 이 영화도 그러하다 대대대 다른시간다른경험을 토대로 보기에 그 느낌은 확연히 달라지지만,1
7,16,10,다시봐도 감동의 물결 그 자체입니다삶이 권태로울때나 슬럼프에 빠졌을때 다시 보면 좋을 그런영화입니다,1
7,17,10,내가 옳은 길을 걷고 있다 생각이 들면 과거의 조언자가 있었기에 가능했던 것,1
7,18,10,대사 하나하나가 모두 명언이다,1
7,19,10,년대의 위대한 작품들 중 하나청소년기를 끝내가는 시기의 모든 젊은이들에게 권하고 싶다,1
7,20,10,그 아인 사람들이 자길 떠나기 전에 먼저 떠나게 하고 있어라는 말이 공감이 갔던 나를 돌아보게 하는 영화였습니다 ,1
7,21,10,처키의 역할이 정말 멋지다,1
7,22,10,세상의 그어떤 어려운것을 알고있어도 경험하지못한것에 병아이처럼 울어대던 녀석이 숙연해지는것처럼 겸손함이란 아는것을 뛰어넘는 힘아닐까 한발 멀리서 지켜봐준 치료법 덕분에 헌팅의 가슴을 울렸던것 같다,1
7,23,10,별이 무한히 허용되면 만개라도 찍고싶어요인생영화 내인생 최고의 영화  로 동시에 등극했답니다혼자 본다면 더욱이 좋을것 같고 스크린을 통해 보는것을 추천합니다 배우들의 감정에 더 깊이 몰입할 수 있었어요,1
7,24,10,그를 추모하며다시보네요,1
7,25,10,아무도 갖지 못한 뛰어난 천재성보다도 더 소중한건 인간의 진실됨을 알려주는 영화,1
7,26,10,침착하면서도 분명한 태도로 그 사람을 이해하고 치유해주는 교수 그리고 진정한 친구로서 자신의 친구가 인생을 현명하게 개척해 나가길 바라는 그 마음이 정말 와닿네요,1
7,27,10,우리는 모두 가슴 한구석엔 상처를 다른 한구석엔 열정을 지니고 살아간다 이 영화의 등장인물들도 모두 그렇다 우리는 그것에 낙담할 필요가 없다 겁을 낼 필요도 두려워할 필요도 없다 그저 마음이 시키는대로 따,1
7,28,10,명작 중의 명작 이 영화를 본 게 자랑스럽다,1
7,29,10,네 잘못이 아니야,1
7,30,10,로빈 윌리엄을 또 다시 그립게 하네요,1
7,31,10,진짜 이때의맷데이먼은 나의이상형이다ㅜㅜ 연기도 훌륭했다영화속인물에 인생을 감상하면서 나에 인생도 돌아보게되는 그래서 현실에 깨달음과 새삼 주위의 감사함을 느낄수있었던 따뜻한영화,1
7,32,10,추천하고 싶은 영화 특히 어린시절 상처로 인해 자신의 세계에 갇혀있는 사람들에게,1
7,33,8,윌은 행운아다 대부분의 사람들은 천부적인 재능울 타고나지 않았고 나를 바른 길로 인도해줄 스승을 얻기도 힘드며 무엇보다 나를 진정으로 알아주는 친구를 만나기 힘들기 때문이다,1
7,34,10,   그당시 내 상황과 맞아서 더욱 감동적으로 다가왔던 대사 명작은 시간이 오래지나도 명작이네요,1
7,35,10,굿 윌 헌팅 또 다시 보고싶은 영화,1
7,36,10,나는 내가 무엇을 하고 싶은지 알고 있는가 멧 데이먼처럼 핑계를 대지만 나 역시 드러날 치부가 두려워 사람을 피하는 것이 아닌가 내가 벤 에플릭이라면 그와 같은 친구가 될 수 있을까 여러모로 생각이 많아지,1
7,37,10,로빈 윌리엄스 영화는 정말 하나같이 명작우리 할아버지였음 좋겟다ㅠㅠ,1
7,38,10,위로가 되는 영화였습니다,1
7,39,8,재능을 펼치길 원했던 교수 온전한 그 사람 자체를 봐주고 상처를 안아준 교수 무심한 듯 충고해주는 친구 널 돕고 싶다며 사랑한다고 외치는 애인 방식이 달랐을 뿐 모두 윌을 진정으로 아끼고 사랑했던 사람들이었다,1
7,40,10,잘가요 로빈 덕분에 여러번 위로가 ㅤㄷㅚㅆ어요 감사합니다,1
7,41,10,벤에플렉이 한말기억에 아직도남는다너의집에가기 초전이 가장두근거린다,1
7,42,9,인생을 살며 만나게 될 인연들 그 중 어떤 인연은 우리에게 놀라운 가능성을 가져다 줄지도 모른다,1
7,43,10,상처를 겪어본 자만이 진정으로 위로할 수 있다 주연 조연 한명까지도 멋진 영화,1
